Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee
PhD,"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Earth Sciences,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ3&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Education,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Education,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTMz&year=2026,University of Regina,60 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Electronic Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM1&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM0&year=2026,University of Regina,24 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Industrial Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM2&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Health,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Kinesiology and Health Studies,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQx&year=2026,University of Regina,24 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Mathematics and Statistics,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Mathematics,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ4&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Petroleum Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM3&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Physics,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTUw&year=2026,University of Regina,36 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Process Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM4&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Public Policy,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQw&year=2026,University of Regina,24 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Software Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTM5&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Mathematics and Statistics,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Statistics,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ5&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Journalism and Information,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Interdisciplinary Doctor of Philosophy (PhD) in Media and Artistic Research,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQy&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,"Health, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",PhD in Clinical Psychology - Thesis based,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTMx&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,"Health, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",PhD in Experimental and Applied Psychology - Thesis based,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTMy&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Life Sciences,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT",PhD in Biotechnology (Thesis based),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5NzMy&year=2026,Lakehead University - Thunder Bay Campus,36 Month(s),"May, Sep",Jan,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
